date,timestamp,period,period_type,count,houston,dallas,san antonio,year,month,day,hour,day_of_week,season,is_weekend,time_of_day,houston_temperature,houston_humidity,houston_wind_speed,houston_pressure,houston_precipitation,dallas_temperature,dallas_humidity,dallas_wind_speed,dallas_pressure,dallas_precipitation,phoenix_temperature,phoenix_humidity,phoenix_wind_speed,phoenix_pressure,phoenix_precipitation,seattle_temperature,seattle_humidity,seattle_wind_speed,seattle_pressure,seattle_precipitation,la_temperature,la_humidity,la_wind_speed,la_pressure,la_precipitation,nyc_temperature,nyc_humidity,nyc_wind_speed,nyc_pressure,nyc_precipitation,philadelphia_temperature,philadelphia_humidity,philadelphia_wind_speed,philadelphia_pressure,philadelphia_precipitation,houston_wind_speed_original,la_precipitation_iqr_anomaly,houston_precipitation_original,philadelphia_temperature_imputed,la_pressure_original,houston_humidity_imputed,la_temperature_imputed,la_precipitation_imputed,phoenix_temperature_original,seattle_wind_speed_zscore_anomaly,nyc_precipitation_original,philadelphia_wind_speed_imputed,nyc_wind_speed_original,date_key,philadelphia_pressure_original,houston_imputed,la_humidity_imputed,nyc_precipitation_imputed,la_temperature_original,houston_iqr_anomaly,philadelphia_wind_speed_zscore_anomaly,nyc_pressure_imputed,philadelphia_wind_speed_original,houston_wind_speed_imputed,dallas_pressure_original,nyc_humidity_imputed,philadelphia_temperature_original,la_pressure_zscore_anomaly,phoenix_humidity_imputed,la_precipitation_original,seattle_temperature_imputed,seattle_pressure_zscore_anomaly,dallas_wind_speed_zscore_anomaly,seattle_pressure_imputed,phoenix_humidity_iqr_anomaly,phoenix_pressure_iqr_anomaly,seattle_precipitation_zscore_anomaly,la_wind_speed_iqr_anomaly,phoenix_wind_speed_imputed,dallas_precipitation_zscore_anomaly,houston_zscore_anomaly,phoenix_pressure_original,seattle_humidity_imputed,philadelphia_precipitation_zscore_anomaly,philadelphia_precipitation_iqr_anomaly,phoenix_temperature_imputed,dallas_precipitation_imputed,seattle_wind_speed_imputed,seattle_humidity_zscore_anomaly
2018-07-11 00:00:00,,,,,14260.58,16395.31,7963.3,2018,7,11,0,2,Summer,0,Night,,,,,,,,,,,,,,,,,,,,,1.793698330224716,-0.47040281109572163,-0.1150195753567623,-0.24607470292316735,0,,,,,,,,,,,,,,,1014.4,,,,,,,,,2018-07-11,,,,,84.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 23:00:00,,,,,10016.98,10309.04,5382.16,2018,10,18,23,3,Fall,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2709210619857573,-2.053681056087148,1.4953352004074612,1.3711421731248155,-0.2445414323180448,,,,,,,,,,,,,,,,0.0013,,13.08,2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03 14:00:00,,,,,15428.37,18905.01,8991.92,2019,7,3,14,2,Summer,0,Afternoon,,,,,,,,,,,,,,,,0.3890001348007196,1.328508308215044,-1.4805092156548587,-0.08376157855172796,-0.3934298134230814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18 05:00:00,,,,,9206.56,8888.77,4110.62,2020,4,18,5,5,Spring,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27 06:00:00,,,,,13310.52,11754.84,6408.79,2020,3,27,6,4,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,-1.3703905145882551,0.1547101236932002,0.4599693255396855,0.3372134817834114,-0.10322913219257404,,,,,,,,,,,,,,,1016.5,,52.16,0.0019,,,,,,2020-03-27,,13310.52,59.5,,52.16,,,,,,,,,,,0.0019,,,,,,,,True,,,,,,,,,,,
2020-03-16 13:00:00,,,,,11820.11,11787.14,6087.03,2020,3,16,13,0,Spring,0,Afternoon,-0.22105750358846124,1.292563296115868,-1.4011433209198274,1.0139563045264046,-0.29712418589863987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,0.0004,,,,,,,,,,,2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04 18:00:00,,,,,14642.765,16247.835,8152.004999999999,2019,8,4,18,6,Summer,1,Evening,,,,,,0.9227866853783654,0.43258494882851845,-1.127029311463795,-0.3739028937880171,0.5462696646256392,,,,,,1.638788485928783,-0.9490451741614926,0.28482605321610754,0.0902128850133417,-0.2331915633235663,1.4061587662863844,-0.27036667196326664,0.6279436111948273,-0.37106502821741394,-0.21385307745839088,,,,,,1.2441662245534624,0.17371538123326954,-0.5202884282558246,-0.9747312191885926,-0.18432484461369159,,,,78.745,1013.95,,80.46000000000001,0.00115,,,,4.465,,2019-08-04,1011.9,14642.765,51.0,,80.46000000000001,,,,4.465,,1014.25,,78.745,,,0.00115,70.94,,,1018.9000000000001,,,,,,,,,61.5,,,,0.014075,5.655,
2019-05-17 15:00:00,,,,,14168.474999999999,15189.779999999999,7962.75,2019,5,17,15,4,Spring,0,Afternoon,,,,,,0.5626231398314785,0.35314753906083524,0.6125217285545126,-0.8866948207639567,-0.2497341732182867,0.2299042100310752,-0.5722496543295044,-1.3258782835287124,-0.6181440957452806,-0.09374037142527733,0.5396966363446806,0.06709407182188529,-1.2286578852371974,-1.9365896155195053,-0.2894460913944997,,,,,,,,,,,,,,,,,,,,,,,,77.55499999999999,,,,,2019-05-17,,14168.474999999999,,,,,,,,,1011.2,,,,24.0,,58.76,,,1007.25,,,True,,1.98,,,1010.0,76.0,,,77.55499999999999,0.0014,2.4699999999999998,
2019-03-05 17:00:00,,,,,12120.76,13967.0,7185.92,2019,3,5,17,1,Spring,0,Afternoon,,,,,,,,,,,-1.2349309394015062,1.4469322289390687,0.23191356644062397,0.584290344415196,0,,,,,,,,,,,-2.0004381250472982,-0.6137404557581353,-1.0452590435039588,0.2985033699311343,-0.24150348782199998,,,,,,,,,,,,,,50.5,,0.0014,,4.88,2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.0,,,,,,,
2019-08-26 23:00:00,,,,,16613.42,20466.59,10449.46,2019,8,26,23,0,Summer,0,Evening,,,,,,1.6770475031653962,-0.7324970610975017,1.784318387410826,-1.6600859237440777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-26,,,,,,,,,,,1006.6,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19 15:00:00,,,,,17610.8675,22020.6375,10915.1525,2019,8,19,15,0,Summer,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-19,,17610.8675,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2018-09-24 00:00:00,,,,,11254.75,12281.37,6106.55,2018,9,24,0,0,Fall,0,Night,,,,,,0.19037161438956973,1.2269590465053504,-0.48367514585945803,-0.6345020697921794,-0.32509548331001936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-24,,,,,,,,,,,1012.7,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15 16:00:00,,,,,10355.85,12851.63,5617.91,2018,1,15,16,0,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04 20:00:00,,,,,16117.12,18575.56,9227.26,2019,7,4,20,3,Summer,0,Evening,,,,,,,,,,,,,,,,,,,,,-0.04588820745724388,0.9298501628314633,-1.6203275968047657,-0.6071578648843662,-0.22122800714277865,,,,,,1.642756647718367,0.01408143555166871,-0.24064049993648753,-0.1311938859077999,-0.003187366277025181,,,,,1013.1,,,,,,,,,2019-07-04,1017.6,,,,65.66,,,,5.25,,,,85.88,,,0.0011,,,,,,,,,,,,,,,,,,,
2018-11-30 12:00:00,,,,,11732.95,11768.55,5920.01,2018,11,30,12,4,Fall,0,Afternoon,,,,,,,,,,,,,,,,-0.6839228612218565,1.328508308215044,-1.2381617090265429,-2.1366602486193087,-0.2955627809255928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10 06:00:00,,,,,8343.29,9505.48,4578.93,2018,2,10,6,5,Winter,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27 13:00:00,,,,,17438.74,20173.19,9877.34,2018,7,27,13,4,Summer,0,Afternoon,,,,,,,,,,,,,,,,1.414999669264696,-0.7037701837517117,-1.0956043521863572,-0.3099283811862849,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14 07:00:00,,,,,10026.535,11951.825,5593.094999999999,2019,12,14,7,5,Winter,1,Morning,,,,,,-0.9144406203531245,0.9886468172023007,-0.22663587875549235,-0.7101598950837202,-0.3125352649613972,,,,,,,,,,,-0.9337953096450696,-1.195533815450871,-0.3669810038394754,1.5454532929613178,-0.3244770227242077,,,,,,-1.1194442595540548,0.6526172182780721,1.164723929642856,-0.3975740964175319,-0.08992925731148514,,,,36.435,1020.85,,56.61,0.0004,,,,9.195,,2019-12-14,1015.8,10026.535,32.5,,56.61,,,,9.195,,1012.25,,36.435,,,0.0004,,,,,,,,,,,,,,True,True,,0.0004,,
2020-03-04 17:00:00,,,,,10970.55,12354.99,5809.52,2020,3,4,17,2,Spring,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02 17:00:00,,,,,14276.83,16002.655,7914.4175,2018,8,2,17,3,Summer,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-02,,14276.83,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23 10:00:00,,,,,10328.81,13952.07,6204.1,2019,11,23,10,5,Fall,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17 08:00:00,,,,,9195.74,12328.49,4906.42,2018,2,17,8,5,Winter,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-29 09:00:00,,,,,12757.57,14082.4,6931.82,2018,7,29,9,6,Summer,1,Morning,,,,,,,,,,,,,,,,,,,,,0.7821710127046622,0.7298140236990083,0.33721888602246664,-0.49605535351169205,0,,,,,,1.0740600103226092,-0.09234119490273185,-0.30476359178041185,-0.2643839911626575,0,,,,,1013.5,,,,,,,,,2018-07-29,1016.7,,,,74.1,,,,5.07,,,,75.7,,,,,,,,,,,,,,,,,,,,,,
2020-04-07 21:00:00,,,,,13932.28,14419.68,7850.32,2020,4,7,21,1,Spring,0,Evening,,,,,,0.5014550487964239,0.5914597683638848,0.4537621812255926,-0.43274786901476897,-0.3125352649613972,,,,,,-0.7633317961671778,0.2072512091989029,-0.8152415504006588,0.8035081856300303,-0.5035302249827561,,,,,,,,,,,0.33274327375662593,-1.63546933649154,-0.32257556173705776,-0.6935521080950007,-0.18177361252444277,,,,,,,,,,,,,,2020-04-07,1013.8,,,,,,,,5.02,,1013.9,,62.43,,,,,,,,,,,,,,,,,,,,,,
2018-05-20 05:00:00,,,,,10689.03,10734.06,5612.15,2018,5,20,5,6,Spring,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28 23:00:00,,,,,15008.83,18616.7,9533.68,2018,8,28,23,1,Summer,0,Evening,,,,,,,,,,,,,,,,1.6108148838457719,-1.3344773019482905,-1.2191540614478515,0.07281543865681298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01 11:00:00,,,,,14404.39,14942.09,8076.0,2019,9,1,11,6,Fall,1,Morning,,,,,,,,,,,1.3173636066806194,-0.7236882955746474,-1.907023429631263,-0.958833853790758,0,,,,,,,,,,,0.8237099905848384,-0.3137528306895915,-0.31096534130029235,1.2072668004146818,0,,,,,,,,,,,,,,97.64,,,,7.25,2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.3,,,,,,,
2019-04-19 00:00:00,,,,,8975.74,9252.78,4943.92,2019,4,19,0,4,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,1.2432940381502737,-1.1205202632762004,0.0012703147121822845,0.9760529221763115,0,0.09119472405381254,1.126187769639421,0.9221523526957385,-0.3421003597539971,-0.265807043790358,,,,,,,,,,1018.8,,,,,,0.0006,,11.23,2019-04-19,,,,,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22 07:00:00,,,,,13197.64,16666.95,7637.66,2018,7,22,7,6,Summer,1,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,1.1105329109813766,0.8411995258243038,1.0863614928509886,-0.3458248000428607,1.248608287487952,,,,,,,,,,,,,,,,0.050449999999999995,,11.76,2018-07-22,,13197.64,,0.050449999999999995,,,,1015.775,,,,79.25,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16 00:00:00,,,,,11482.56,12550.69,6692.88,2019,5,16,0,3,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02 14:00:00,,,,,17682.93,20344.87,10348.34,2019,9,2,14,0,Fall,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09 13:00:00,,,,,15072.84,12947.07,6697.05,2018,9,9,13,6,Fall,1,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 15:00:00,,,,,10276.69,13432.38,6025.94,2019,1,11,15,4,Winter,0,Afternoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27 11:00:00,,,,,12114.125,12652.9275,6540.3,2018,9,27,11,3,Fall,0,Morning,0.26190274763993965,1.2235965736938197,-0.8722365947834982,-0.19328600071419724,0.2368942305103157,,,,,,,,,,,,,,,,,,,,,,,,,,0.5419543648221576,1.5572095771404768,-0.9798372531372829,0.3867676345277704,-0.013392294634020455,4.115,,0.0136125,66.175,,94.875,,,,,,3.175,,2018-09-27,1021.1,12114.125,,,,,,,3.175,4.115,,,66.175,,,,,,,,,,,,,,,,,,,,,,
2018-09-25 19:00:00,,,,,15528.11,19054.4,10123.05,2018,9,25,19,1,Fall,0,Evening,,,,,,0.33251460689007967,1.7565417782899049,-0.24175583564396086,-0.43274786901476897,-0.281134719089842,0.20310349301133343,-0.11793373059407543,-0.27658843639910785,-0.35761663371051977,0,-0.4438913078644092,0.9080368960839911,-0.5348787486149602,1.238444344542655,-0.5157636040449423,,,,,,,,,,,,,,,,,,,,,,,,77.06,,,,,2018-09-25,,,,,,,,,,,1013.9,,,,,,,,,,,,,,,,,1011.3,,,,,,,
2020-01-13 22:00:00,,,,,10658.48,12337.47,6032.38,2020,1,13,22,0,Winter,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24 00:00:00,,,,,9492.467499999999,10394.685,4844.4225,2020,2,24,0,0,Winter,0,Night,,,,,,,,,,,,,,,,,,,,,-0.43710694447094045,0.2859838399988738,-0.3419463747274108,2.4203855700211703,-0.21385307745839088,,,,,,,,,,,,,,,1024.0,,61.6725,0.00115,,,,,,2020-02-24,,9492.467499999999,62.125,,61.6725,,,,,,,,,,,0.00115,,,,,,,,,,,,,,,,,,,
2018-02-04 03:00:00,,,,,8324.08,9642.77,4922.73,2018,2,4,3,6,Winter,1,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15 06:00:00,,,,,11495.32,14351.9,6730.32,2018,1,15,6,0,Winter,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 03:00:00,,,,,9560.59,8509.66,4475.38,2020,4,3,3,4,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22 21:00:00,,,,,10423.869999999999,12269.810000000001,5712.34,2020,2,22,21,5,Winter,1,Evening,,,,,,,,,,,-0.8997866194980622,0.43734128730478217,1.7816339560474248,1.0452235464767028,-0.9580240658618497,-0.8551483771977058,0.24229049354315735,-0.5206230129309417,0.4512098969108083,-0.43930498490627923,,,,,,,,,,,,,,,,,,,,,,,,56.69,,,,,2020-02-22,,10423.869999999999,,,,,,,,,,,,,44.0,,43.302499999999995,,,1020.975,True,,,,5.83,,,1018.3,78.5,,,56.69,,3.96,
2019-04-13 22:00:00,,,,,10265.215,10242.325,5045.139999999999,2019,4,13,22,5,Spring,1,Evening,,,,,,-0.3139738600256626,0.7503345878992512,0.6072297436435491,-2.042578262717936,7.349197927698087,,,,,,-0.3762132383087379,0.5226047682971926,-0.7677224314539303,-0.3708194434340563,-0.2710960228012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-13,,10265.215,,,,,,,,,1004.325,,,,,,48.61,,,1016.25,,,,,,True,,,82.5,,,,0.12240000000000001,3.44,
2018-06-28 06:00:00,,,,,12232.44,14121.3,6647.34,2018,6,28,6,3,Summer,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19 15:00:00,,,,,12177.06,11578.08,5701.68,2018,10,19,15,4,Fall,0,Afternoon,-0.4656689504348817,0.8634370232675666,-0.032779130365287734,0.6456450927581004,-0.17991295353640935,,,,,,,,,,,,,,,,,,,,,-0.7531504175776683,0.40621746947491466,-0.47517448145554275,1.3115511285029642,-0.2718829327824476,,,,,,6.71,,0.0033,,,,,,,,0.0004,,6.72,2018-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14 00:00:00,,,,,12385.79,13696.75,7005.53,2018,5,14,0,0,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03 19:00:00,,,,,10654.15,12388.18,6109.1,2018,2,3,19,5,Winter,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06 20:00:00,,,,,13636.03,14843.65,8003.21,2018,5,6,20,6,Spring,1,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01 10:00:00,,,,,14346.46,14718.93,7010.79,2019,7,1,10,0,Summer,0,Morning,0.633608997441203,0.2503994906271357,-0.359504386266017,-0.21374773470130715,-0.18799648680277006,,,,,,,,,,,1.3148361263223025,-1.3344773019482905,-0.08819903051571173,0.02062309958730592,0,0.3475380334016718,-0.020321498047697548,0.007730864160457127,-0.10719656370731677,0,0.8615783080791725,-0.07376273063475611,0.0019615106936751708,-0.8933175225063006,0,,,,,,5.7,,0.0031,,1014.9,,,,,,,,8.26,2019-07-01,,,,,69.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14 18:00:00,,,,,14640.074999999999,14890.119999999999,7757.905000000001,2019,6,14,18,4,Summer,0,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8975294234689165,-1.3694127603555386,1.2733769463783944,-0.16079168707555352,14.758241502116665,,,,72.54,,,,,,,,9.5,,2019-06-14,1017.4,14640.074999999999,,,,True,,,9.5,,,,72.54,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 16:00:00,,,,,16348.39,18050.91,9096.55,2018,10,2,16,1,Fall,0,Afternoon,0.05891945364539386,1.5377783091720403,-1.0614784509240198,0.2977956149769061,-0.2769153527327381,,,,,,-0.1666922589984441,2.809880000145356,1.0632739837817726,-0.6381846697479597,-0.2566791007043034,0.2527416214286342,1.1883511708380263,1.422908951990257,-1.632134304280668,-0.5402303621693144,,,,,,,,,,,,,,,,3.53,,0.0009,,,,,,70.23,,,,,2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.9,,,,,,,
2020-01-12 08:00:00,,,,,11340.36,16029.86,7071.89,2020,1,12,8,6,Winter,1,Morning,-1.7550365166434259,-0.17872678222116586,-0.5988872470249673,1.2799588463590663,0,,,,,,,,,,,-1.0538963081261932,0.7678797587069734,0.087621709587184,-0.7622619864554185,0.6341740278005493,-1.0642833147179764,0.6798049889158946,-0.46388924556359545,0.6982966437446103,0,,,,,,,,,,,4.96,,,,1017.8,,,,,,,,,2020-01-12,,,,,55.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04 02:00:00,,,,,8561.69,8980.55,4370.21,2019,11,4,2,0,Fall,0,Night,,,,,,,,,,,0.5463692423146996,-1.278963313473505,0.1754133439028758,-0.17725146768643008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4,,,,,2019-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.2,,,,,,,
2020-03-27 22:00:00,,,,,14015.71,13115.56,7515.01,2020,3,27,22,4,Spring,0,Evening,,,,,,0.47582270588649517,0.379626675650063,2.3679487233057124,-1.6096473735497299,-0.281134719089842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-27,,,,,,,,,,,1006.9,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25 17:00:00,,,,,10138.79,12508.07,5673.58,2019,10,25,17,4,Fall,0,Afternoon,,,,,,,,,,,,,,,,,,,,,0.5094216487176835,-2.520773237203385,0.6925491056775747,0.1150084590380631,0,,,,,,-0.5437646084378183,1.2379416857772751,-1.6228493685721914,1.2599027689762998,-0.17667114834594513,,,,,1015.7,,,,,,,,,2019-10-25,1027.0,,,,71.32,,,,1.37,,,,46.74,,,,,,,,,,,,,,,,,,,,,,
2019-08-12 11:00:00,,,,,17229.19,19649.88,9391.29,2019,8,12,11,0,Summer,0,Morning,,,,,,,,,,,1.146272160655598,-0.3703314660026469,-0.026373165160509728,-0.5981035217426014,0,,,,,,0.07576978223479063,1.2299043715301456,-0.6900084762532098,-0.3571772142958415,0,,,,,,,,,,,,,,,1014.0,,,,94.48,,,,,2019-08-12,,,,,66.9,,,,,,,,,,,,,,,,,,,,,,,1010.1,,,,,,,
2018-05-07 01:00:00,,,,,9905.69,9989.02,5120.82,2018,5,7,1,0,Spring,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03 06:00:00,,,,,9429.83,9961.58,4696.5,2019,4,3,6,2,Spring,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09 11:00:00,,,,,15253.52,12355.94,7221.87,2018,10,9,11,1,Fall,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30 02:00:00,,,,,11761.0,13285.01,6932.6,2019,9,30,2,0,Fall,0,Night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29 09:00:00,,,,,13941.435000000001,16168.615,8182.325000000001,2019,9,29,9,6,Fall,1,Morning,0.7737816714247311,0.9400667148476204,0.01453133366984241,-0.559039495734101,-0.02834670479214569,,,,,,,,,,,,,,,,0.24795508216182163,0.5047733671749964,0.2629225673673075,-1.8570611178270213,-0.1991032180896153,,,,,,1.0324412485485581,-0.01252422206193143,-0.021553269469745725,0.4903599386148912,-0.06441693641899691,6.856249999999999,,0.00705,74.955,1008.6,90.25,68.655,0.00125,,,,5.865,,2019-09-29,1021.8000000000001,13941.435000000001,66.5,,68.655,,,,5.865,6.856249999999999,,,74.955,,,0.00125,,,,,,,,,,,,,,,,,,,
2018-11-26 09:00:00,,,,,11791.4,16175.81,6987.1,2018,11,26,9,0,Fall,0,Morning,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42535279426733863,0.4662149944886235,-2.0893813120382863,-0.5655667770860161,0,,,,,,,,,,,,,,,,,,1.51,2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14 04:00:00,,,,,9435.69,8452.18,4668.4,2019,10,14,4,0,Fall,0,Night,,,,,,,,,,,0.8501107018717791,-1.1780042193100764,-0.2846598967616431,-0.8987121317827206,0,0.47021381826752506,-0.9140058898172382,-0.8627606693473873,-0.5708900765338597,-0.5524637412315005,,,,,,,,,,,,,,,,,,,,,,,,89.01,,,,,2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.6,,,,,,,
2019-08-27 22:00:00,,,,,17714.089375,18865.793125000004,10800.406875,2019,8,27,22,1,Summer,0,Evening,,,,,,1.7181175071460761,-1.0502467001682345,0.3796743924720969,-1.138887571735734,-0.25915433697975326,,,,,,,,,,,,,,,,,,,,,0.6967677790051635,0.6858742902950723,-0.6756978661275579,-0.29768151747639293,-0.1970810050599357,,,,68.94625,,,,,,,,4.0287500000000005,,2019-08-27,1016.4749999999999,17714.089375,,,,,,,4.0287500000000005,,1009.7,,68.94625,,,,,,,,,,,,,,,,,,,,0.00125,,
2019-05-23 00:00:00,,,,,13426.13,14751.16,7817.33,2019,5,23,0,3,Spring,0,Night,,,,,,,,,,,-0.34319799129008055,-0.01697463643064677,-0.39766034183713905,-1.519969925865638,0,,,,,,,,,,,,,,,,1.1226617858171382,-2.380427749672344,-1.1383637857514293,0.7863379502923431,0,,,,,,,,,66.97,,,,,2019-05-23,1023.8,,,,,,,,2.73,,,,76.57,,,,,,,,,,,,,,,1005.5,,,,,,,
